Name,Runs,4s,6s,SR,Pos,Dismissal,Inns,Format,Opposition,Ground,Year
Brendon McCullum,0,0,0,-,7,not out,1,ODI , Pakistan,Lahore,2003
Brendon McCullum,0,0,0,0,7,bowled,2,ODI , Pakistan,Lahore,2003
Brendon McCullum,1,0,0,25,7,lbw,2,ODI , Pakistan,Faisalabad,2003
Brendon McCullum,10,1,0,55.55,7,run out,1,ODI , Pakistan,Rawalpindi,2003
Brendon McCullum,5,0,0,35.71,7,lbw,2,ODI , Pakistan,Rawalpindi,2003
Brendon McCullum,13,0,0,56.52,8,not out,2,ODI , Pakistan,Auckland,2004
Brendon McCullum,56,6,0,109.8,8,not out,1,ODI , Pakistan,Queenstown,2004
Brendon McCullum,9,0,0,60,7,bowled,1,ODI , Pakistan,Wellington,2004
Brendon McCullum,16,2,0,133.33,8,not out,1,ODI , South Africa,Auckland,2004
Brendon McCullum,2,0,0,14.28,3,caught,2,ODI , South Africa,Christchurch,2004
Brendon McCullum,41,5,1,170.83,7,not out,1,ODI , South Africa,Wellington,2004
Brendon McCullum,11,1,0,68.75,8,bowled,1,ODI , South Africa,Auckland,2004
Brendon McCullum,47,4,0,69.11,9,caught,1,ODI , Australia,The Oval,2004
Brendon McCullum,8,0,0,30.76,6,bowled,1,ODI , Bangladesh,Chattogram,2004
Brendon McCullum,0,0,0,0,7,lbw,2,ODI , Bangladesh,Dhaka,2004
Brendon McCullum,20,3,0,153.84,8,not out,2,ODI , Australia,Melbourne (Docklands),2004
Brendon McCullum,21,0,0,47.72,8,lbw,2,ODI , Australia,Sydney,2004
Brendon McCullum,36,5,1,150,1,caught,2,T20I , Australia,Auckland,2005
Brendon McCullum,8,0,0,61.53,8,caught,2,ODI , Australia,Wellington,2005
Brendon McCullum,20,1,0,48.78,7,caught,2,ODI , Australia,Christchurch,2005
Brendon McCullum,23,1,1,100,8,caught,2,ODI , Australia,Auckland,2005
Brendon McCullum,17,1,0,80.95,8,caught,1,ODI , Australia,Wellington,2005
Brendon McCullum,36,1,2,60,6,caught,2,ODI , Australia,Napier,2005
Brendon McCullum,51,7,2,231.81,5,not out,1,ODI , Zimbabwe,Bulawayo,2005
Brendon McCullum,49,5,1,125.64,9,caught,1,ODI , India,Bulawayo,2005
Brendon McCullum,2,0,0,28.57,8,caught,1,ODI , Zimbabwe,Harare,2005
Brendon McCullum,28,3,2,133.33,7,caught,1,ODI , India,Harare,2005
Brendon McCullum,17,1,1,188.88,7,not out,2,T20I , South Africa,Johannesburg,2005
Brendon McCullum,28,0,1,87.5,7,caught,1,ODI , South Africa,Bloemfontein,2005
Brendon McCullum,1,0,0,14.28,7,stumped,2,ODI , South Africa,Cape Town,2005
Brendon McCullum,19,0,1,95,7,bowled,1,ODI , South Africa,Gqeberha,2005
Brendon McCullum,27,2,0,55.1,7,caught,1,ODI , South Africa,Centurion,2005
Brendon McCullum,2,0,0,20,9,caught,2,ODI , Australia,Auckland,2005
Brendon McCullum,48,5,0,145.45,8,run out,2,ODI , Australia,Wellington,2005
Brendon McCullum,50,3,4,200,9,not out,2,ODI , Australia,Christchurch,2005
Brendon McCullum,1,0,0,25,8,caught,1,ODI , Sri Lanka,Wellington,2006
Brendon McCullum,2,0,0,50,7,caught,2,ODI , Sri Lanka,Napier,2006
Brendon McCullum,4,0,0,40,8,bowled,2,T20I , West Indies,Auckland,2006
Brendon McCullum,2,0,0,40,5,caught,1,ODI , West Indies,Wellington,2006
Brendon McCullum,45,5,1,102.27,7,run out,2,ODI , West Indies,Queenstown,2006
Brendon McCullum,13,1,0,130,7,run out,1,ODI , West Indies,Christchurch,2006
Brendon McCullum,21,1,2,233.33,6,caught,1,ODI , West Indies,Napier,2006
Brendon McCullum,10,1,0,125,8,caught,1,ODI , West Indies,Auckland,2006
Brendon McCullum,21,2,0,61.76,7,caught,1,ODI , South Africa,Brabourne,2006
Brendon McCullum,9,0,0,30,7,caught,1,ODI , Sri Lanka,Brabourne,2006
Brendon McCullum,27,3,1,207.69,7,caught,1,ODI , Pakistan,Mohali,2006
Brendon McCullum,1,0,0,25,7,caught,2,ODI , Australia,Mohali,2006
Brendon McCullum,39,2,4,177.27,1,caught,1,T20I , Sri Lanka,Wellington,2006
Brendon McCullum,28,6,0,100,1,run out,2,T20I , Sri Lanka,Auckland,2006
Brendon McCullum,10,1,1,62.5,1,lbw,1,ODI , Sri Lanka,Napier,2006
Brendon McCullum,32,5,1,133.33,1,lbw,2,ODI , Sri Lanka,Queenstown,2006
Brendon McCullum,22,1,2,137.5,1,caught,2,ODI , Sri Lanka,Christchurch,2007
Brendon McCullum,17,4,0,130.76,1,caught,2,ODI , Sri Lanka,Auckland,2007
Brendon McCullum,5,1,0,31.25,1,lbw,2,ODI , Australia,Hobart,2007
Brendon McCullum,16,2,1,106.66,1,caught,1,ODI , England,Hobart,2007
Brendon McCullum,15,0,1,62.5,7,lbw,1,ODI , Australia,Sydney,2007
Brendon McCullum,30,0,0,53.57,7,bowled,1,ODI , England,Adelaide,2007
Brendon McCullum,46,4,1,117.94,7,not out,2,ODI , Australia,Perth,2007
Brendon McCullum,19,1,1,105.55,7,caught,1,ODI , England,Perth,2007
Brendon McCullum,19,1,0,135.71,7,bowled,1,ODI , Australia,Melbourne,2007
Brendon McCullum,2,0,0,33.33,7,bowled,2,ODI , England,Brisbane,2007
Brendon McCullum,22,1,1,183.33,7,not out,2,ODI , Australia,Auckland,2007
Brendon McCullum,86,5,2,94.5,7,not out,2,ODI , Australia,Hamilton,2007
Brendon McCullum,6,0,0,66.66,7,caught,1,ODI , Kenya,Gros Islet,2007
Brendon McCullum,52,1,5,247.61,7,not out,1,ODI , Canada,Gros Islet,2007
Brendon McCullum,47,2,1,127.02,7,caught,1,ODI , Ireland,Providence,2007
Brendon McCullum,1,0,0,50,7,lbw,1,ODI , Sri Lanka,St George's,2007
Brendon McCullum,4,1,0,400,7,not out,2,ODI , South Africa,St George's,2007
Brendon McCullum,7,0,0,43.75,7,caught,2,ODI , Australia,St George's,2007
Brendon McCullum,0,0,0,0,6,caught,2,ODI , Sri Lanka,Kingston,2007
Brendon McCullum,16,1,1,123.07,2,not out,2,T20I , Kenya,Durban,2007
Brendon McCullum,10,0,0,83.33,2,caught,1,T20I , Sri Lanka,Johannesburg,2007
Brendon McCullum,45,9,0,145.16,2,caught,1,T20I , India,Johannesburg,2007
Brendon McCullum,4,1,0,80,2,caught,1,T20I , England,Durban,2007
Brendon McCullum,38,3,2,146.15,2,caught,1,T20I , South Africa,Durban,2007
Brendon McCullum,26,2,0,96.29,2,lbw,1,T20I , Pakistan,Cape Town,2007
Brendon McCullum,9,0,1,112.5,2,caught,1,T20I , South Africa,Johannesburg,2007
Brendon McCullum,40,4,0,59.7,2,bowled,1,ODI , South Africa,Durban,2007
Brendon McCullum,81,9,1,95.29,2,run out,2,ODI , South Africa,Gqeberha,2007
Brendon McCullum,0,0,0,0,2,caught,1,ODI , South Africa,Cape Town,2007
Brendon McCullum,13,0,1,86.66,2,caught,2,T20I , Australia,Perth,2007
Brendon McCullum,96,12,1,93.2,2,caught,1,ODI , Australia,Adelaide,2007
Brendon McCullum,5,1,0,83.33,2,caught,1,ODI , Australia,Sydney,2007
Brendon McCullum,6,1,0,75,2,caught,2,ODI , Australia,Hobart,2007
Brendon McCullum,40,4,2,80,2,caught,2,ODI , Bangladesh,Auckland,2007
Brendon McCullum,35,4,1,112.9,2,run out,1,ODI , Bangladesh,Napier,2007
Brendon McCullum,80,9,6,285.71,2,not out,2,ODI , Bangladesh,Queenstown,2007
Brendon McCullum,9,0,1,128.57,2,caught,2,T20I , England,Auckland,2008
Brendon McCullum,5,0,0,55.55,2,bowled,2,T20I , England,Christchurch,2008
Brendon McCullum,42,5,1,100,2,caught,2,ODI , England,Wellington,2008
Brendon McCullum,80,8,5,170.21,2,not out,2,ODI , England,Hamilton,2008
Brendon McCullum,4,1,0,66.66,2,caught,1,ODI , England,Auckland,2008
Brendon McCullum,58,6,1,89.23,2,stumped,2,ODI , England,Napier,2008
Brendon McCullum,77,5,6,179.06,2,bowled,2,ODI , England,Christchurch,2008
Brendon McCullum,24,1,1,104.34,2,bowled,1,T20I , England,Manchester,2008
Brendon McCullum,36,5,1,133.33,2,caught,2,ODI , England,Chester-le-Street,2008
Brendon McCullum,60,5,0,117.64,2,not out,2,ODI , England,Birmingham,2008
Brendon McCullum,17,2,1,154.54,2,caught,1,ODI , England,Bristol,2008
Brendon McCullum,1,0,0,20,2,caught,2,ODI , England,The Oval,2008
Brendon McCullum,23,1,0,40.35,2,caught,1,ODI , England,Lord's,2008
Brendon McCullum,166,12,10,122.96,2,caught,1,ODI , Ireland,Aberdeen,2008
Brendon McCullum,22,2,1,91.66,2,caught,2,ODI , Scotland,Aberdeen,2008
Brendon McCullum,14,3,0,66.66,2,caught,1,ODI , Bangladesh,Mirpur,2008
Brendon McCullum,12,1,1,80,2,caught,1,ODI , Bangladesh,Mirpur,2008
Brendon McCullum,6,0,0,50,2,lbw,1,ODI , Bangladesh,Chattogram,2008
Brendon McCullum,14,3,0,140,2,caught,1,T20I , West Indies,Auckland,2008
Brendon McCullum,59,6,4,173.52,2,caught,1,T20I , West Indies,Hamilton,2008
Brendon McCullum,1,0,0,50,2,caught,1,ODI , West Indies,Christchurch,2009
Brendon McCullum,18,3,0,128.57,2,caught,2,ODI , West Indies,Wellington,2009
Brendon McCullum,26,3,0,52,1,caught,1,ODI , West Indies,Auckland,2009
Brendon McCullum,41,6,1,146.42,2,caught,2,ODI , West Indies,Napier,2009
Brendon McCullum,0,0,0,0,1,lbw,2,ODI , Australia,Perth,2009
Brendon McCullum,43,3,0,57.33,1,caught,2,ODI , Australia,Melbourne,2009
Brendon McCullum,36,3,1,133.33,9,caught,2,ODI , Australia,Sydney,2009
Brendon McCullum,33,0,0,60,1,bowled,1,ODI , Australia,Adelaide,2009
Brendon McCullum,2,0,0,100,1,bowled,2,ODI , Australia,Brisbane,2009
Brendon McCullum,61,5,2,129.78,1,caught,2,T20I , Australia,Sydney,2009
Brendon McCullum,56,2,3,114.28,2,not out,2,T20I , India,Christchurch,2009
Brendon McCullum,69,8,1,125.45,2,not out,2,T20I , India,Wellington,2009
Brendon McCullum,0,0,0,0,2,caught,2,ODI , India,Napier,2009
Brendon McCullum,71,6,3,104.41,2,run out,2,ODI , India,Christchurch,2009
Brendon McCullum,77,7,2,81.05,2,lbw,1,ODI , India,Hamilton,2009
Brendon McCullum,2,0,0,25,2,bowled,2,ODI , India,Auckland,2009
Brendon McCullum,18,4,0,257.14,1,run out,2,T20I , Scotland,The Oval,2009
Brendon McCullum,57,6,0,105.55,1,stumped,2,T20I , South Africa,Lord's,2009
Brendon McCullum,10,0,1,71.42,1,caught,1,T20I , Ireland,Nottingham,2009
Brendon McCullum,12,2,0,200,1,caught,1,T20I , Pakistan,The Oval,2009
Brendon McCullum,10,2,0,83.33,1,caught,2,T20I , Sri Lanka,Nottingham,2009
Brendon McCullum,9,0,1,100,1,run out,1,T20I , Sri Lanka,Colombo (RPS),2009
Brendon McCullum,49,4,2,144.11,1,caught,1,T20I , Sri Lanka,Colombo (RPS),2009
Brendon McCullum,14,1,0,26.92,1,bowled,2,ODI , Sri Lanka,Colombo (RPS),2009
Brendon McCullum,3,0,0,33.33,1,lbw,1,ODI , India,Colombo (RPS),2009
Brendon McCullum,44,3,2,64.7,1,caught,1,ODI , South Africa,Centurion,2009
Brendon McCullum,46,5,0,63.88,1,caught,1,ODI , Sri Lanka,Johannesburg,2009
Brendon McCullum,48,4,3,123.07,1,caught,2,ODI , England,Johannesburg,2009
Brendon McCullum,17,1,1,106.25,1,caught,2,ODI , Pakistan,Johannesburg,2009
Brendon McCullum,0,0,0,0,1,caught,1,ODI , Australia,Centurion,2009
Brendon McCullum,21,4,0,77.77,1,bowled,2,ODI , Pakistan,Abu Dhabi,2009
Brendon McCullum,131,14,3,101.55,1,bowled,1,ODI , Pakistan,Abu Dhabi,2009
Brendon McCullum,76,6,3,97.43,1,caught,1,ODI , Pakistan,Abu Dhabi,2009
Brendon McCullum,19,3,0,146.15,1,caught,2,T20I , Pakistan,Dubai (DSC),2009
Brendon McCullum,47,3,1,114.63,1,caught,2,T20I , Pakistan,Dubai (DSC),2009
Brendon McCullum,56,7,2,207.4,1,not out,2,T20I , Bangladesh,Hamilton,2010
Brendon McCullum,0,0,0,0,1,run out,1,ODI , Bangladesh,Napier,2010
Brendon McCullum,9,1,0,150,1,bowled,2,ODI , Bangladesh,Dunedin,2010
Brendon McCullum,19,1,2,105.55,1,bowled,2,ODI , Bangladesh,Christchurch,2010
Brendon McCullum,2,0,0,50,1,caught,1,T20I , Australia,Wellington,2010
Brendon McCullum,116,12,8,207.14,1,not out,1,T20I , Australia,Christchurch,2010
Brendon McCullum,45,7,0,104.65,1,bowled,2,ODI , Australia,Napier,2010
Brendon McCullum,24,3,2,150,1,caught,2,ODI , Australia,Auckland,2010
Brendon McCullum,23,3,0,92,1,bowled,1,ODI , Australia,Hamilton,2010
Brendon McCullum,61,3,4,81.33,1,caught,1,ODI , Australia,Auckland,2010
Brendon McCullum,1,0,0,7.69,1,caught,1,ODI , Australia,Wellington,2010
Brendon McCullum,0,0,0,0,1,caught,2,T20I , Sri Lanka,Providence,2010
Brendon McCullum,22,2,0,84.61,1,not out,2,T20I , Zimbabwe,Providence,2010
Brendon McCullum,6,1,0,120,1,caught,2,T20I , South Africa,Bridgetown,2010
Brendon McCullum,33,5,0,113.79,1,caught,1,T20I , Pakistan,Bridgetown,2010
Brendon McCullum,33,4,0,103.12,1,caught,1,T20I , England,Gros Islet,2010
Brendon McCullum,18,2,1,138.46,1,caught,1,T20I , Sri Lanka,Lauderhill,2010
Brendon McCullum,1,0,0,14.28,1,bowled,1,T20I , Sri Lanka,Lauderhill,2010
Brendon McCullum,61,7,2,135.55,1,bowled,2,ODI , Bangladesh,Mirpur,2010
Brendon McCullum,0,0,0,0,1,caught,1,ODI , Bangladesh,Mirpur,2010
Brendon McCullum,21,2,0,105,1,caught,2,ODI , Bangladesh,Mirpur,2010
Brendon McCullum,4,0,0,80,1,caught,2,ODI , Bangladesh,Mirpur,2010
Brendon McCullum,0,0,0,0,2,caught,1,ODI , India,Vadodara,2010
Brendon McCullum,42,8,1,100,2,caught,1,ODI , India,Bengaluru,2010
Brendon McCullum,14,3,0,140,2,lbw,1,ODI , India,Chennai,2010
Brendon McCullum,12,1,0,92.3,6,run out,2,ODI , Pakistan,Christchurch,2011
Brendon McCullum,37,3,0,94.87,7,caught,1,ODI , Pakistan,Napier,2011
Brendon McCullum,9,0,0,50,5,caught,2,ODI , Pakistan,Hamilton,2011
Brendon McCullum,12,1,1,92.3,2,caught,1,ODI , Pakistan,Auckland,2011
Brendon McCullum,26,4,0,152.94,2,not out,2,ODI , Kenya,Chennai,2011
Brendon McCullum,16,3,0,133.33,2,caught,1,ODI , Australia,Nagpur,2011
Brendon McCullum,76,6,2,80,2,not out,2,ODI , Zimbabwe,Ahmedabad,2011
Brendon McCullum,6,0,1,200,2,bowled,1,ODI , Pakistan,Pallekele,2011
Brendon McCullum,101,12,2,92.66,2,caught,1,ODI , Canada,Wankhede,2011
Brendon McCullum,14,2,0,87.5,2,caught,2,ODI , Sri Lanka,Wankhede,2011
Brendon McCullum,4,0,0,100,2,caught,1,ODI , South Africa,Mirpur,2011
Brendon McCullum,13,1,1,61.9,2,bowled,1,ODI , Sri Lanka,Colombo (RPS),2011
Brendon McCullum,81,5,6,176.08,2,not out,2,T20I , Zimbabwe,Harare,2011
Brendon McCullum,64,2,6,172.97,1,bowled,1,T20I , Zimbabwe,Harare,2011
Brendon McCullum,39,3,1,111.42,3,not out,2,ODI , Zimbabwe,Harare,2011
Brendon McCullum,87,3,4,87.87,3,caught,2,ODI , Zimbabwe,Harare,2011
Brendon McCullum,18,3,0,94.73,3,caught,1,ODI , Zimbabwe,Bulawayo,2011
Brendon McCullum,3,0,0,100,3,lbw,1,ODI , Zimbabwe,Dunedin,2012
Brendon McCullum,20,1,1,111.11,4,caught,1,ODI , Zimbabwe,Whangarei,2012
Brendon McCullum,119,7,5,135.22,4,caught,1,ODI , Zimbabwe,Napier,2012
Brendon McCullum,0,0,0,0,3,caught,2,T20I , Zimbabwe,Auckland,2012
Brendon McCullum,38,4,1,158.33,3,caught,2,T20I , Zimbabwe,Hamilton,2012
Brendon McCullum,16,0,0,94.11,3,bowled,2,T20I , South Africa,Wellington,2012
Brendon McCullum,35,4,1,112.9,3,caught,1,T20I , South Africa,Hamilton,2012
Brendon McCullum,18,1,1,94.73,4,caught,2,T20I , South Africa,Auckland,2012
Brendon McCullum,56,2,2,83.58,3,caught,1,ODI , South Africa,Wellington,2012
Brendon McCullum,85,11,2,88.54,3,caught,1,ODI , South Africa,Napier,2012
Brendon McCullum,47,6,0,79.66,3,caught,1,ODI , South Africa,Auckland,2012
Brendon McCullum,10,1,0,55.55,3,caught,2,ODI , West Indies,Basseterre,2012
Brendon McCullum,33,7,0,97.05,3,caught,2,ODI , West Indies,Basseterre,2012
Brendon McCullum,91,11,3,165.45,3,bowled,1,T20I , India,Chennai,2012
Brendon McCullum,123,11,7,212.06,3,caught,1,T20I , Bangladesh,Pallekele,2012
Brendon McCullum,32,4,1,103.22,3,bowled,2,T20I , Pakistan,Pallekele,2012
Brendon McCullum,25,0,2,156.25,3,caught,1,T20I , Sri Lanka,Pallekele,2012
Brendon McCullum,10,2,0,100,3,caught,1,T20I , England,Pallekele,2012
Brendon McCullum,22,3,0,122.22,3,bowled,2,T20I , West Indies,Pallekele,2012
Brendon McCullum,1,0,0,10,3,caught,1,T20I , Sri Lanka,Pallekele,2012
Brendon McCullum,13,0,0,52,3,lbw,1,ODI , Sri Lanka,Pallekele,2012
Brendon McCullum,30,2,1,68.18,3,caught,1,ODI , Sri Lanka,Hambantota,2012
Brendon McCullum,6,1,0,54.54,3,caught,1,T20I , South Africa,Durban,2012
Brendon McCullum,17,2,0,113.33,3,caught,2,T20I , South Africa,East London,2012
Brendon McCullum,25,3,1,113.63,3,caught,2,T20I , South Africa,Gqeberha,2012
Brendon McCullum,26,2,1,65,5,lbw,2,ODI , South Africa,Paarl,2013
Brendon McCullum,17,2,1,170,5,bowled,1,ODI , South Africa,Kimberley,2013
Brendon McCullum,13,1,0,52,5,caught,1,ODI , South Africa,Potchefstroom,2013
Brendon McCullum,10,2,0,200,3,caught,2,T20I , England,Auckland,2013
Brendon McCullum,74,6,5,194.73,3,caught,1,T20I , England,Hamilton,2013
Brendon McCullum,26,3,0,130,3,caught,1,T20I , England,Wellington,2013
Brendon McCullum,69,6,3,113.11,6,not out,2,ODI , England,Hamilton,2013
Brendon McCullum,74,9,4,205.55,6,caught,1,ODI , England,Napier,2013
Brendon McCullum,79,6,5,116.17,6,caught,1,ODI , England,Auckland,2013
Brendon McCullum,5,0,0,41.66,6,caught,2,ODI , England,Lord's,2013
Brendon McCullum,40,3,2,210.52,5,not out,1,ODI , England,Southampton,2013
Brendon McCullum,6,1,0,50,6,caught,2,ODI , England,Nottingham,2013
Brendon McCullum,18,1,0,36.73,6,bowled,2,ODI , Sri Lanka,Cardiff,2013
Brendon McCullum,8,0,0,47.05,5,caught,2,ODI , England,Cardiff,2013
Brendon McCullum,68,7,2,141.66,3,bowled,1,T20I , England,The Oval,2013
Brendon McCullum,0,0,0,0,6,caught,2,ODI , Bangladesh,Mirpur,2013
Brendon McCullum,14,1,0,77.77,6,lbw,2,ODI , Bangladesh,Mirpur,2013
Brendon McCullum,51,5,1,89.47,5,lbw,1,ODI , West Indies,Auckland,2013
Brendon McCullum,33,3,3,300,3,caught,1,ODI , West Indies,Queenstown,2014
Brendon McCullum,14,1,1,155.55,5,caught,1,ODI , West Indies,Nelson,2014
Brendon McCullum,6,0,0,42.85,5,caught,2,ODI , West Indies,Hamilton,2014
Brendon McCullum,60,2,4,133.33,3,not out,1,T20I , West Indies,Auckland,2014
Brendon McCullum,17,2,1,154.54,3,lbw,2,T20I , West Indies,Wellington,2014
Brendon McCullum,30,4,0,120,5,caught,1,ODI , India,Napier,2014
Brendon McCullum,0,0,0,0,6,caught,1,ODI , India,Hamilton,2014
Brendon McCullum,0,0,0,0,6,caught,1,ODI , India,Auckland,2014
Brendon McCullum,49,4,3,136.11,5,not out,2,ODI , India,Hamilton,2014
Brendon McCullum,23,1,1,127.77,5,caught,1,ODI , India,Wellington,2014
Brendon McCullum,16,1,2,266.66,3,not out,2,T20I , England,Chattogram,2014
Brendon McCullum,4,0,0,100,3,stumped,2,T20I , South Africa,Chattogram,2014
Brendon McCullum,65,4,3,144.44,3,caught,2,T20I , Netherlands,Chattogram,2014
Brendon McCullum,0,0,0,0,3,stumped,2,T20I , Sri Lanka,Chattogram,2014
Brendon McCullum,40,3,1,114.28,3,caught,2,T20I , West Indies,Roseau,2014
Brendon McCullum,21,2,1,131.25,3,caught,2,T20I , West Indies,Roseau,2014
Brendon McCullum,16,0,2,76.19,4,caught,1,ODI , South Africa,Mount Maunganui,2014
Brendon McCullum,12,0,0,48,5,lbw,2,ODI , South Africa,Mount Maunganui,2014
Brendon McCullum,51,6,3,231.81,2,stumped,2,ODI , Sri Lanka,Christchurch,2015
Brendon McCullum,117,12,5,118.18,2,caught,1,ODI , Sri Lanka,Hamilton,2015
Brendon McCullum,28,2,2,127.27,2,caught,1,ODI , Sri Lanka,Auckland,2015
Brendon McCullum,11,2,0,100,2,caught,2,ODI , Sri Lanka,Nelson,2015
Brendon McCullum,25,5,0,67.56,2,lbw,1,ODI , Sri Lanka,Dunedin,2015
Brendon McCullum,0,0,0,0,2,caught,1,ODI , Sri Lanka,Dunedin,2015
Brendon McCullum,17,4,0,141.66,2,caught,2,ODI , Pakistan,Wellington,2015
Brendon McCullum,31,5,1,114.81,2,bowled,1,ODI , Pakistan,Napier,2015
Brendon McCullum,65,10,1,132.65,2,caught,1,ODI , Sri Lanka,Christchurch,2015
Brendon McCullum,15,3,0,125,2,caught,2,ODI , Scotland,Dunedin,2015
Brendon McCullum,77,8,7,308,2,bowled,2,ODI , England,Wellington,2015
Brendon McCullum,50,7,3,208.33,2,caught,2,ODI , Australia,Auckland,2015
Brendon McCullum,42,6,1,221.05,2,bowled,2,ODI , Afghanistan,Napier,2015
Brendon McCullum,8,1,0,100,2,caught,2,ODI , Bangladesh,Hamilton,2015
Brendon McCullum,12,1,1,150,2,caught,1,ODI , West Indies,Wellington,2015
Brendon McCullum,59,8,4,226.92,2,caught,2,ODI , South Africa,Auckland,2015
Brendon McCullum,0,0,0,0,2,bowled,1,ODI , Australia,Melbourne,2015
Brendon McCullum,10,2,0,250,2,bowled,2,ODI , England,Birmingham,2015
Brendon McCullum,39,5,2,177.27,2,caught,1,ODI , England,The Oval,2015
Brendon McCullum,11,2,0,122.22,2,lbw,2,ODI , England,Southampton,2015
Brendon McCullum,35,2,1,112.9,2,caught,1,ODI , England,Nottingham,2015
Brendon McCullum,6,0,1,150,2,bowled,1,ODI , England,Chester-le-Street,2015
Brendon McCullum,35,2,4,233.33,2,bowled,2,T20I , England,Manchester,2015
Brendon McCullum,55,11,1,220,2,caught,2,ODI , Sri Lanka,Christchurch,2015
Brendon McCullum,0,0,0,0,2,caught,2,ODI , Pakistan,Auckland,2016
Brendon McCullum,44,5,3,151.72,2,bowled,1,ODI , Australia,Auckland,2016
Brendon McCullum,28,2,3,233.33,2,bowled,1,ODI , Australia,Wellington,2016
Brendon McCullum,47,6,3,174.07,2,caught,1,ODI , Australia,Hamilton,2016
Yusuf Pathan,15,1,1,187.5,2,caught,1,T20I , Pakistan,Johannesburg,2007
Yusuf Pathan,3,0,0,25,4,caught,1,ODI , Pakistan,Mirpur,2008
Yusuf Pathan,25,4,0,100,4,caught,2,ODI , Pakistan,Mirpur,2008
Yusuf Pathan,0,0,0,0,7,caught,1,ODI , Pakistan,Karachi,2008
Yusuf Pathan,0,0,0,0,5,caught,1,ODI , England,Rajkot,2008
Yusuf Pathan,50,2,4,172.41,7,not out,1,ODI , England,Indore,2008
Yusuf Pathan,12,2,0,75,7,not out,2,ODI , England,Kanpur,2008
Yusuf Pathan,6,0,1,600,6,not out,1,ODI , England,Bengaluru,2008
Yusuf Pathan,21,2,0,75,7,run out,1,ODI , Sri Lanka,Colombo (RPS),2009
Yusuf Pathan,59,4,3,155.26,7,not out,1,ODI , Sri Lanka,Colombo (RPS),2009
Yusuf Pathan,0,0,0,0,5,bowled,1,ODI , Sri Lanka,Colombo (RPS),2009
Yusuf Pathan,3,0,0,23.07,7,lbw,2,ODI , Sri Lanka,Colombo (RPS),2009
Yusuf Pathan,22,1,2,220,8,not out,2,T20I , Sri Lanka,Colombo (RPS),2009
Yusuf Pathan,20,0,3,250,7,caught,1,T20I , New Zealand,Christchurch,2009
Yusuf Pathan,0,0,0,0,6,bowled,1,T20I , New Zealand,Wellington,2009
Yusuf Pathan,20,2,1,200,6,not out,1,ODI , New Zealand,Napier,2009
Yusuf Pathan,1,0,0,50,7,not out,1,ODI , New Zealand,Christchurch,2009
Yusuf Pathan,0,0,0,0,7,bowled,1,ODI , New Zealand,Auckland,2009
Yusuf Pathan,1,0,0,100,6,not out,1,T20I , Bangladesh,Nottingham,2009
Yusuf Pathan,31,3,1,134.78,6,bowled,1,T20I , West Indies,Lord's,2009
Yusuf Pathan,33,1,2,194.11,7,not out,2,T20I , England,Lord's,2009
Yusuf Pathan,0,0,0,0,6,caught,2,T20I , South Africa,Nottingham,2009
Yusuf Pathan,40,2,2,105.26,7,not out,1,ODI , West Indies,Kingston,2009
Yusuf Pathan,0,0,0,0,6,caught,1,ODI , West Indies,Kingston,2009
Yusuf Pathan,1,0,0,50,6,not out,2,ODI , West Indies,Gros Islet,2009
Yusuf Pathan,1,0,0,20,7,caught,2,ODI , Sri Lanka,Colombo (RPS),2009
Yusuf Pathan,0,0,0,0,5,caught,1,ODI , Sri Lanka,Colombo (RPS),2009
Yusuf Pathan,5,0,0,50,7,caught,2,ODI , Pakistan,Centurion,2009
Yusuf Pathan,0,0,0,0,7,caught,2,T20I , Sri Lanka,Nagpur,2009
Yusuf Pathan,18,2,1,138.46,7,caught,1,ODI , South Africa,Jaipur,2010
Yusuf Pathan,36,4,2,156.52,4,caught,1,ODI , South Africa,Gwalior,2010
Yusuf Pathan,5,0,0,62.5,7,caught,2,ODI , South Africa,Ahmedabad,2010
Yusuf Pathan,11,0,1,157.14,5,caught,1,T20I , South Africa,Gros Islet,2010
Yusuf Pathan,1,0,0,20,7,caught,2,T20I , Australia,Bridgetown,2010
Yusuf Pathan,17,0,2,170,7,caught,2,T20I , West Indies,Bridgetown,2010
Yusuf Pathan,13,2,0,144.44,6,caught,1,T20I , Sri Lanka,Gros Islet,2010
Yusuf Pathan,11,1,1,220,7,not out,1,ODI , Zimbabwe,Bulawayo,2010
Yusuf Pathan,15,0,1,60,7,lbw,1,ODI , Zimbabwe,Harare,2010
Yusuf Pathan,44,6,1,107.31,4,caught,1,ODI , Sri Lanka,Harare,2010
Yusuf Pathan,37,2,3,154.16,6,not out,2,T20I , Zimbabwe,Harare,2010
Yusuf Pathan,4,0,0,57.14,4,caught,2,T20I , Zimbabwe,Harare,2010
Yusuf Pathan,29,3,1,152.63,6,caught,1,ODI , New Zealand,Guwahati,2010
Yusuf Pathan,123,7,7,128.12,6,not out,2,ODI , New Zealand,Bengaluru,2010
